name_1	name_2	raw_distance	squared_similarity	jaccard_index	dss_index	adjacency_index	raw_dss_non_anchor	raw_dss_anchor	non_anchor_domains	anchor_domains	combined_group	shared_group	parent	class	order	family	genus	species
MMO-89	USHLN184	0.0820704624056816	0.842594623565674	0.95652174949646	0.917929530143738	0.886792480945587	0.079367570579052	0.0931072756648064	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
AS129	VD30	0.177916839718819	0.675820708274841	0.884615361690521	0.822083175182343	0.850574731826782	0.169521033763885	0.234588548541069	81	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
HN120	USMM072	0.0485524460673332	0.905252456665039	0.982456147670746	0.951447546482086	0.9375	0.0511307045817375	0.0352314412593841	62	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN041	M51	0.147955849766731	0.725979208946228	0.52439022064209	0.85204416513443	0.516853928565979	0.161270037293434	0.106349013745785	50	4	hserlactone.NRPS - hserlactone.arylpolyene.NRPS	NA	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii_H
AS212	USMM054	0.250184953212738	0.562222599983215	0.71875	0.749815046787262	0.610389590263367	0.277829647064209	0.10505036264658	63	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei_A
USHLN157	USMM064	0.28512254357338	0.511049807071686	0.613636374473572	0.714877486228943	0.5686274766922	0.301875531673431	0.236259624361992	35	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella michiganensis
HN003	USHLN32	0.182756423950195	0.667887032032013	0.871794879436493	0.817243576049805	0.818181812763214	0.175789773464203	0.22978138923645	81	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
USMM088	USMM093	0.188609153032303	0.658355116844177	0.782608687877655	0.811390817165375	0.553571403026581	0.207566395401955	0.1478511095047	43	5	NRPS - NRPS	NRPS	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_S
MMO-83	MMO-94	0	1	1	1	1	0	0	27	2	NRP-metallophore.NRPS - NRPS	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN037	USHLN296	0.257902950048447	0.550708055496216	0.690476179122925	0.742097079753876	0.555555582046509	0.276659041643143	0.193819552659988	41	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	Leclercia adecarboxylata
AS124	MMO-119	0.0829627215862274	0.840957343578339	0.977777779102325	0.91703724861145	0.941176474094391	0.0780034437775612	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN049	HN109	0	1	1	1	1	0	0	50	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN069	MMO-84	0.0676787719130516	0.86922287940979	0.977777779102325	0.93232125043869	0.941176474094391	0.0587951838970184	0.103213109076023	48	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
MMO-45	MMO-88	0	1	1	1	1	0	0	50	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
MMO-83	MMO-88	0	1	1	1	1	0	0	27	2	NRP-metallophore.NRPS - NRPS	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
ERR3376858.1	USMM047	0.294101476669312	0.498292744159698	0.777777791023254	0.705898523330688	0.6307692527771	0.352502971887589	0.18642370402813	59	8	NRPS - NRPS	NRPS	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E koreensis_B
LB14	USHLN022	0.053790807723999	0.895311832427979	1	0.946209192276001	1	0.0695540010929108	0.040392093360424	17	5	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus
BGC0000413	ERR3376862.6	0.185969099402428	0.662646293640137	0.862068951129913	0.814030885696411	0.764705896377563	0.195583820343018	0.176955297589302	30	8	NRPS - ranthipeptide.NRPS	NA	NA	NA	NA	NA	NA	NA
AS124	USMM063	0.0829967334866524	0.840894997119904	0.977777779102325	0.917003273963928	0.941176474094391	0.0780457854270935	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
MMO-94	VD12	0.153860479593277	0.715952098369598	0.818181812763214	0.846139490604401	0.739130437374115	0.177092581987381	0.0986842513084412	19	2	NRP-metallophore.NRPS - NRPS	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
M50	USMM062	0.167518988251686	0.693024635314941	1	0.832481026649475	1	0.154250621795654	0.189080089330673	13	2	NRP-metallophore.NRPS - NRPS	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	Leclercia sp002902985
USMM086	USMM087	0	1	1	1	1	0	0	44	5	NRPS - NRPS	NRPS	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis
HN119	USMM084	0.0152836441993713	0.969666302204132	0.969696998596191	0.984716355800629	0.925000011920929	0.0156086357310414	0.0147690735757351	38	6	NRPS - NRPS	NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia nevei
USHLN229	USHLN230	0.0425169803202152	0.916773736476898	1	0.957482993602753	1	0.0457628704607487	0.0108695654198527	39	1	NAPAA - NAPAA	NAPAA	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus luteus
USHLN022	USMM087	0.169823840260506	0.689192473888397	0.431372553110123	0.830176174640656	0.375	0.355525076389313	0.0276463311165571	49	16	NRPS - NRPS	NRPS	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A bombysepticus
USHLN158	USHLN32	0.087355948984623	0.832919180393219	0.986301362514496	0.912644028663635	0.962962985038757	0.0762475803494453	0.161411762237549	80	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
MMO-84	MMO-88	0	1	1	1	1	0	0	50	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN100	USMM072	0.0829967334866524	0.840894997119904	0.977777779102325	0.917003273963928	0.941176474094391	0.0780457854270935	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN007	HN110	0	1	1	1	1	0	0	27	2	NRP-metallophore.NRPS - NRPS	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
MMO-122	USMM064	2.88151222775923e-05	0.999942362308502	1	0.999971210956574	1	3.45781481883023e-05	0	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
MMO-84	USMM061	0.0829967334866524	0.840894997119904	0.977777779102325	0.917003273963928	0.941176474094391	0.0780457854270935	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
MMO-84	MMO-94	0	1	1	1	1	0	0	50	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN119	USHLN08	0.00365253235213458	0.992708265781403	0.942307710647583	0.996347486972809	0.943396210670471	0.00327771762385964	0.00418664375320076	57	10	NRPS - NRPS	NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia nevei
HN125	USHLN177	0.125272765755653	0.765147745609283	0.852459013462067	0.874727249145508	0.746478855609894	0.135305657982826	0.0734361633658409	62	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
AS083	HN117	0.121401734650135	0.771934926509857	0.857142865657806	0.878598272800446	0.727272748947144	0.148900493979454	0.0755704641342163	40	6	NRPS - NRPS	NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens
HN069	MMO-90	0.0676787719130516	0.86922287940979	0.977777779102325	0.93232125043869	0.941176474094391	0.0587951838970184	0.103213109076023	48	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
AS222	HN118	0.117372758686543	0.779030859470367	0.839285731315613	0.882627248764038	0.75	0.174734354019165	0.0270282477140427	63	10	NRPS - NRPS	NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens_K
MMO-29	USHLN230	0.0433055497705936	0.915264248847961	0.975000023841858	0.956694424152374	0.925000011920929	0.047005906701088	0.0081521738320589	38	1	NAPAA - NAPAA	NAPAA	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus luteus
AS091	MMO-84	0.177507773041725	0.676493465900421	0.734693884849548	0.822492241859436	0.661016941070557	0.192539349198341	0.119886703789234	46	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei_A
HN122	USMM066	0.0404568500816822	0.920723080635071	0.90625	0.959543168544769	0.848484873771667	0.0444475896656513	0.0105263162404299	30	1	NAPAA - NAPAA	NAPAA	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter soli
MMO-88	USMM064	0.0829967334866524	0.840894997119904	0.977777779102325	0.917003273963928	0.941176474094391	0.0780457854270935	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN073	USMM063	2.88151222775923e-05	0.999942362308502	1	0.999971210956574	1	3.45781481883023e-05	0	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
BGC0000407	USHLN190	0.161591753363609	0.702928364276886	1	0.83840823173523	1	0.0188838988542557	0.197268724441528	12	12	NRPS - NRPS	NRPS	NA	NA	NA	NA	NA	NA
USHLN199	USMM101	0.177055284380913	0.67723798751831	0.860759496688843	0.822944700717926	0.788888871669769	0.162863492965698	0.271667152643204	80	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
MMO-120	MMO-37	0.0829627215862274	0.840957343578339	0.977777779102325	0.91703724861145	0.941176474094391	0.0780034437775612	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN125	MMO-126	0.0970808640122414	0.815262973308563	0.936170220375061	0.902919113636017	0.854545474052429	0.0973092839121818	0.0961290970444679	50	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
MMO-94	USMM051	0.0829967334866524	0.840894997119904	0.977777779102325	0.917003273963928	0.941176474094391	0.0780457854270935	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USHLN167	USMM059	0.183668404817581	0.666397273540497	0.6875	0.816331565380096	0.593220353126526	0.215152353048325	0.065603606402874	45	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter mori
LB14	USHLN192	0.173705875873566	0.682761967182159	0.833333313465118	0.826294124126434	0.818181812763214	0.235927134752274	0.00259740254841744	11	1	NRPS-like - NRPS-like	NRPS-like	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus
HN059	HN067	0.186476990580559	0.661819696426392	0.73584908246994	0.81352299451828	0.60317462682724	0.217457711696625	0.0915985405445099	49	4	hserlactone.NRPS - hserlactone.NRPS	hserlactone.NRPS	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii_H
MMO-130	MMO-163	0	1	1	1	1	0	0	50	4	hserlactone.NRPS - hserlactone.NRPS	hserlactone.NRPS	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii
MMO-94	VD5	0.130986660718918	0.755184173583984	0.739130437374115	0.869013369083405	0.654545426368713	0.13270828127861	0.125104457139969	41	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USHLN261	USMM134	0.00151515146717429	0.996971964836121	1	0.99848484992981	1	0.00167464115656912	0	38	1	NRPS-like - NRPS-like	NRPS-like	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E juntendi
AS011	MMO-89	0.214682683348656	0.616723299026489	0.5625	0.785317301750183	0.545454561710358	0.22667084634304	0.179717212915421	35	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	NA
MMO-154	MMO-67	0.0256638135761022	0.949330985546112	0.975000023841858	0.974336206912994	0.925000011920929	0.0282960012555122	0	39	1	NAPAA - NAPAA	NAPAA	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus luteus
AS124	HN109	0	1	1	1	1	0	0	50	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
AS214	USMM084	0.215967506170273	0.614706933498383	0.653846144676208	0.784032464027405	0.647058844566345	0.375718504190445	0.0562165342271328	32	8	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens
HN091	HN125	0.0354904979467392	0.930278599262238	0.982456147670746	0.9645094871521	0.9375	0.0355414599180221	0.0352314412593841	61	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
AA010	MMO-128	0.143185317516327	0.734131395816803	0.884615361690521	0.856814682483673	0.786885261535645	0.160460978746414	0.0974048525094986	53	5	NRP-metallophore.redox-cofactor.NRPS - NRP-metallophore.redox-cofactor.NRPS	NRP-metallophore.redox-cofactor.NRPS	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter oleivorans
USHLN158	USMM078	0.0798724964261055	0.84663462638855	0.986301362514496	0.920127511024475	0.962962985038757	0.0666651502251625	0.167921498417854	80	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USMM051	USMM054	0	1	1	1	1	0	0	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
USHLN159	VD33	0.268219113349915	0.535503268241882	0.833333313465118	0.731780886650085	0.655172407627106	0.196124911308289	0.502525269985199	26	2	NRP-metallophore.NRPS - NRPS-like	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
HN041	MMO-163	0.186580389738083	0.661651432514191	0.73584908246994	0.813419580459595	0.60317462682724	0.217390805482864	0.0922235399484634	49	4	hserlactone.NRPS - hserlactone.NRPS	hserlactone.NRPS	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii_H
HN007	USHLN296	0.132761910557747	0.752101898193359	0.896551728248596	0.867238104343414	0.810810804367065	0.13810521364212	0.118513122200966	32	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USHLN148	USMM078	0.162511482834816	0.701386988162994	0.893333315849304	0.837488532066345	0.793103456497192	0.146663352847099	0.264203608036041	77	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea anthophila
HN065	USHLN262	0.299099564552307	0.491261422634125	0.647058844566345	0.700900435447693	0.555555582046509	0.340227544307709	0.120878405869007	52	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USMM054	USMM063	0	1	1	1	1	0	0	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
AS091	MMO-119	0.248434484004974	0.564850747585297	0.71875	0.751565515995026	0.618421077728271	0.275281101465225	0.109726905822754	62	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei_A
AS091	HN007	0.177507773041725	0.676493465900421	0.734693884849548	0.822492241859436	0.661016941070557	0.192539349198341	0.119886703789234	46	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei_A
AS222	MMO-102	0.11253559589386	0.787593066692352	0.779660999774933	0.88746440410614	0.709677398204803	0.162530437111855	0.0362934656441212	61	10	NRPS - NRPS	NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens_K
USHLN200	VD33	0.289127141237259	0.505340218544006	0.833333313465118	0.710872888565063	0.655172407627106	0.225898057222366	0.502525269985199	27	2	NRP-metallophore.NRPS - NRPS-like	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USHLN291	USMM072	0.163746252655983	0.699320316314697	0.861111104488373	0.836253762245178	0.695652186870575	0.180142283439636	0.109092801809311	40	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei_A
USHLN152	USMM087	0.0882754400372505	0.83124166727066	0.84090906381607	0.91172456741333	0.740000009536743	0.12165305763483	0.0165135469287634	43	5	NRPS - NRPS	NRPS	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_S
MMO-110	MMO-122	0	1	1	1	1	0	0	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN065	MMO-116	0.0829627215862274	0.840957343578339	0.977777779102325	0.91703724861145	0.941176474094391	0.0780034437775612	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USHLN192	USMM087	0.185769528150558	0.662971258163452	0.5	0.814230501651764	0.491525411605835	0.262884348630905	0.0315398648381233	40	5	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus
USHLN148	USHLN165	0.0756450295448303	0.854432106018066	0.973333358764648	0.92435497045517	0.928571403026581	0.0595700778067112	0.18415093421936	81	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea anthophila
HN087	VD12	0.171924918889999	0.685708343982697	0.818181812763214	0.828075110912323	0.739130437374115	0.19551545381546	0.115897379815578	19	2	NRP-metallophore.NRPS - NRPS	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN041	MMO-128	0.115751251578331	0.781895875930786	0.884615361690521	0.884248733520508	0.800000011920929	0.113296680152416	0.122010409832001	51	5	NRP-metallophore.redox-cofactor.NRPS - NRP-metallophore.redox-cofactor.NRPS	NRP-metallophore.redox-cofactor.NRPS	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii_H
USHLN04	USMM084	0.0151880187913775	0.969854652881622	1	0.984811961650848	1	0.0154458312317729	0.0147690735757351	39	6	NRPS - NRPS	NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia nevei
AS212	USMM061	0.250184953212738	0.562222599983215	0.71875	0.749815046787262	0.610389590263367	0.277829647064209	0.10505036264658	63	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei_A
AS011	USHLN296	0.199462577700615	0.640860140323639	0.789473712444305	0.800537407398224	0.632653057575226	0.203913390636444	0.185739248991013	37	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	NA
USHLN06	USHLN16	0.138807162642479	0.741653084754944	0.862068951129913	0.86119282245636	0.875	0.13987734913826	0.135195285081863	27	2	NRP-metallophore.NRPS - NRPS	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella variicola
HN022	USHLN298	0.0628667697310448	0.878218710422516	1	0.937133252620697	1	0.0502937063574791	0.147734925150871	81	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
USHLN195	USMM086	0.207824870944023	0.627541422843933	0.400000005960464	0.792175114154816	0.349999994039536	0.417156398296356	0.0312014035880566	54	16	NRPS - NRPS	NRPS	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus
HN049	USHLN291	0.100865371525288	0.808443069458008	0.896551728248596	0.899134635925293	0.833333313465118	0.0940339863300324	0.118513122200966	31	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN125	MMO-38	0.048524409532547	0.905305802822113	0.982456147670746	0.951475560665131	0.9375	0.0510972440242767	0.0352314412593841	62	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
USHLN193	USMM074	0.116612710058689	0.780373096466064	0.969696998596191	0.883387267589569	0.918918907642364	0.123518399894238	0.103491887450218	38	5	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis
USHLN172	USHLN183	0	1	1	1	1	0	0	39	5	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus
MMO-90	USMM063	0.0829967334866524	0.840894997119904	0.977777779102325	0.917003273963928	0.941176474094391	0.0780457854270935	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN034	HN059	0.0355743952095509	0.930116772651672	0.979166686534882	0.964425623416901	0.944444417953491	0.0307270474731922	0.0476927608251572	50	5	NRP-metallophore.redox-cofactor.NRPS - NRP-metallophore.redox-cofactor.NRPS	NRP-metallophore.redox-cofactor.NRPS	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii_H
