Clustername 1,Clustername 2,Raw distance,Squared similarity,Jaccard index,DSS index,Adjacency index,raw DSS non-anchor,raw DSS anchor,Non-anchor domains,Anchor domains,Combined group,Shared group,sampleID,junk,contigregion,junk2,junk3,fileext,cluster1,junk_1,contigregion_1,cluster2
USHLN152_contigs.fa_antismashcontig00002.region003_USHLN152_contigs.fa_antismash,USHLN193_contigs.fa_antismashcontig00009.region003_USHLN193_contigs.fa_antismash,0.197810411453247,0.6435081362724304,0.4339622557163238,0.8021895885467529,0.4035087823867798,0.3959552347660064,0.0368177518248558,52,16,NRPS - NRPS,NRPS,USHLN152,contigs.fa,antismashcontig00002.region003,USHLN193,contigs.fa,antismash,USHLN152,contigs.fa,antismashcontig00009.region003,USHLN193
USMM058_contigs.fa_antismashcontig00003.region001_USMM058_contigs.fa_antismash,USMM059_contigs.fa_antismashcontig00003.region001_USMM059_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,47,3,NRPS - NRPS,NRPS,USMM058,contigs.fa,antismashcontig00003.region001,USMM059,contigs.fa,antismash,USMM058,contigs.fa,antismashcontig00003.region001,USMM059
USHLN177_contigs.fa_antismashcontig00002.region002_USHLN177_contigs.fa_antismash,USMM051_contigs.fa_antismashcontig00003.region001_USMM051_contigs.fa_antismash,0.0794625282287597,0.8473892211914062,0.9333333373069764,0.9205374717712402,0.8301886916160583,0.0811631008982658,0.072660245001316,48,3,NRPS - NRPS,NRPS,USHLN177,contigs.fa,antismashcontig00002.region002,USMM051,contigs.fa,antismash,USHLN177,contigs.fa,antismashcontig00003.region001,USMM051
USHLN288_contigs.fa_antismashcontig00001.region001_USHLN288_contigs.fa_antismash,USHLN292_contigs.fa_antismashcontig00001.region003_USHLN292_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,45,3,NRPS - NRPS,NRPS,USHLN288,contigs.fa,antismashcontig00001.region001,USHLN292,contigs.fa,antismash,USHLN288,contigs.fa,antismashcontig00001.region003,USHLN292
HN087_contigs.fa_antismashcontig00003.region001_HN087_contigs.fa_antismash,MMO-94_contigs.fa_antismashcontig00004.region001_MMO-94_contigs.fa_antismash,0.0688258707523346,0.8670852780342102,0.9555555582046508,0.9311741590499878,0.9215686321258544,0.0600461475551128,0.1032131090760231,47,3,NRPS - NRPS,NRPS,HN087,contigs.fa,antismashcontig00003.region001,MMO-94,contigs.fa,antismash,HN087,contigs.fa,antismashcontig00004.region001,MMO-94
HN109_contigs.fa_antismashcontig00004.region001_HN109_contigs.fa_antismash,MMO-45_contigs.fa_antismashcontig00004.region001_MMO-45_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,49,3,NRPS - NRPS,NRPS,HN109,contigs.fa,antismashcontig00004.region001,MMO-45,contigs.fa,antismash,HN109,contigs.fa,antismashcontig00004.region001,MMO-45
USHLN08_contigs.fa_antismashcontig00004.region002_USHLN08_contigs.fa_antismash,USMM085_contigs.fa_antismashcontig00004.region001_USMM085_contigs.fa_antismash,0.0376095101237297,0.9261954426765442,0.7166666388511658,0.9623904824256896,0.671875,0.040140189230442,0.0078740157186985,47,1,NRPS-like - NRPS-like.hserlactone,,USHLN08,contigs.fa,antismashcontig00004.region002,USMM085,contigs.fa,antismash,USHLN08,contigs.fa,antismashcontig00004.region001,USMM085
USHLN296_contigs.fa_antismashcontig00009.region001_USHLN296_contigs.fa_antismash,USMM061_contigs.fa_antismashcontig00003.region001_USMM061_contigs.fa_antismash,0.1882879734039306,0.6588764190673828,0.8214285969734192,0.8117120265960693,0.7027027010917664,0.2179861515760421,0.1090928018093109,32,3,NRPS - NRPS,NRPS,USHLN296,contigs.fa,antismashcontig00009.region001,USMM061,contigs.fa,antismash,USHLN296,contigs.fa,antismashcontig00003.region001,USMM061
HN065_contigs.fa_antismashcontig00004.region001_HN065_contigs.fa_antismash,USHLN270_contigs.fa_antismashcontig00019.region001_USHLN270_contigs.fa_antismash,0.1582757830619812,0.7084996700286865,0.8571428656578064,0.8417242169380188,0.7777777910232544,0.173667773604393,0.1185131222009658,31,3,NRPS - NRPS,NRPS,HN065,contigs.fa,antismashcontig00004.region001,USHLN270,contigs.fa,antismash,HN065,contigs.fa,antismashcontig00019.region001,USHLN270
HN091_contigs.fa_antismashcontig00003.region001_HN091_contigs.fa_antismash,USMM062_contigs.fa_antismashcontig00005.region001_USMM062_contigs.fa_antismash,3.516421566018835e-05,0.999929666519165,1.0,0.9999648332595824,1.0,4.414231443661265e-05,0.0,47,3,NRPS - NRPS,NRPS,HN091,contigs.fa,antismashcontig00003.region001,USMM062,contigs.fa,antismash,HN091,contigs.fa,antismashcontig00005.region001,USMM062
USHLN179_contigs.fa_antismashcontig00002.region001_USHLN179_contigs.fa_antismash,USMM053_contigs.fa_antismashcontig00003.region001_USMM053_contigs.fa_antismash,0.0794625282287597,0.8473892211914062,0.9333333373069764,0.9205374717712402,0.8301886916160583,0.0811631008982658,0.072660245001316,48,3,NRPS - NRPS,NRPS,USHLN179,contigs.fa,antismashcontig00002.region001,USMM053,contigs.fa,antismash,USHLN179,contigs.fa,antismashcontig00003.region001,USMM053
M50_contigs.fa_antismashcontig00103.region001_M50_contigs.fa_antismash,USHLN292_contigs.fa_antismashcontig00001.region003_USHLN292_contigs.fa_antismash,0.1392285078763961,0.7409275770187378,0.8666666746139526,0.8607714772224426,0.75,0.1618665754795074,0.1024416536092758,13,2,NRPS - NRPS,NRPS,M50,contigs.fa,antismashcontig00103.region001,USHLN292,contigs.fa,antismash,M50,contigs.fa,antismashcontig00001.region003,USHLN292
HN110_contigs.fa_antismashcontig00004.region001_HN110_contigs.fa_antismash,USMM055_contigs.fa_antismashcontig00003.region001_USMM055_contigs.fa_antismash,0.0894651710987091,0.8290736675262451,1.0,0.9105348587036132,1.0,0.0858533158898353,0.1012037023901939,26,2,NRPS - NRPS,NRPS,HN110,contigs.fa,antismashcontig00004.region001,USMM055,contigs.fa,antismash,HN110,contigs.fa,antismashcontig00003.region001,USMM055
AS212_contigs.fa_antismashcontig00001.region001_AS212_contigs.fa_antismash,HN069_contigs.fa_antismashcontig00003.region001_HN069_contigs.fa_antismash,0.2524327337741852,0.5588568449020386,0.6666666865348816,0.7475672960281372,0.5806451439857483,0.2878044843673706,0.1050503626465797,50,3,NRPS - NRPS,NRPS,AS212,contigs.fa,antismashcontig00001.region001,HN069,contigs.fa,antismash,AS212,contigs.fa,antismashcontig00003.region001,HN069
USHLN270_contigs.fa_antismashcontig00019.region001_USHLN270_contigs.fa_antismash,USMM054_contigs.fa_antismashcontig00003.region001_USMM054_contigs.fa_antismash,0.1883592158555984,0.6587607860565186,0.8214285969734192,0.8116407990455627,0.7027027010917664,0.2180841267108917,0.1090928018093109,32,3,NRPS - NRPS,NRPS,USHLN270,contigs.fa,antismashcontig00019.region001,USMM054,contigs.fa,antismash,USHLN270,contigs.fa,antismashcontig00003.region001,USMM054
MMO-83_contigs.fa_antismashcontig00004.region001_MMO-83_contigs.fa_antismash,VD12_contigs.fa_antismashcontig00077.region001_VD12_contigs.fa_antismash,0.1661192923784256,0.6953570246696472,0.8421052694320679,0.8338807225227356,0.7368420958518982,0.1998368203639984,0.0986842513084411,16,2,NRPS - NRPS,NRPS,MMO-83,contigs.fa,antismashcontig00004.region001,VD12,contigs.fa,antismash,MMO-83,contigs.fa,antismashcontig00077.region001,VD12
HN073_contigs.fa_antismashcontig00003.region001_HN073_contigs.fa_antismash,USMM063_contigs.fa_antismashcontig00003.region001_USMM063_contigs.fa_antismash,3.516421566018835e-05,0.999929666519165,1.0,0.9999648332595824,1.0,4.414231443661265e-05,0.0,47,3,NRPS - NRPS,NRPS,HN073,contigs.fa,antismashcontig00003.region001,USMM063,contigs.fa,antismash,HN073,contigs.fa,antismashcontig00003.region001,USMM063
USHLN160_contigs.fa_antismashcontig00003.region001_USHLN160_contigs.fa_antismash,USHLN162_contigs.fa_antismashcontig00004.region001_USHLN162_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,62,3,NRPS - NRPS,NRPS,USHLN160,contigs.fa,antismashcontig00003.region001,USHLN162,contigs.fa,antismash,USHLN160,contigs.fa,antismashcontig00004.region001,USHLN162
AS124_contigs.fa_antismashcontig00004.region001_AS124_contigs.fa_antismash,HN176_contigs.fa_antismashcontig00004.region001_HN176_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,49,3,NRPS - NRPS,NRPS,AS124,contigs.fa,antismashcontig00004.region001,HN176,contigs.fa,antismash,AS124,contigs.fa,antismashcontig00004.region001,HN176
USHLN172_contigs.fa_antismashcontig00006.region001_USHLN172_contigs.fa_antismash,USMM087_contigs.fa_antismashcontig00013.region001_USMM087_contigs.fa_antismash,0.163092628121376,0.7004139423370361,0.8913043737411499,0.8369073867797852,0.7843137383460999,0.1734607964754104,0.0360824726521968,49,1,NRPS-like - NRPS-like,NRPS-like,USHLN172,contigs.fa,antismashcontig00006.region001,USMM087,contigs.fa,antismash,USHLN172,contigs.fa,antismashcontig00013.region001,USMM087
USMM053_contigs.fa_antismashcontig00003.region001_USMM053_contigs.fa_antismash,USMM058_contigs.fa_antismashcontig00003.region001_USMM058_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,47,3,NRPS - NRPS,NRPS,USMM053,contigs.fa,antismashcontig00003.region001,USMM058,contigs.fa,antismash,USMM053,contigs.fa,antismashcontig00003.region001,USMM058
USMM047_contigs.fa_antismashcontig00001.region001_USMM047_contigs.fa_antismash,USMM048_contigs.fa_antismashcontig00001.region004_USMM048_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,49,3,NRPS - NRPS,NRPS,USMM047,contigs.fa,antismashcontig00001.region001,USMM048,contigs.fa,antismash,USMM047,contigs.fa,antismashcontig00001.region004,USMM048
USHLN06_contigs.fa_antismashcontig00004.region001_USHLN06_contigs.fa_antismash,USMM072_contigs.fa_antismashcontig00003.region001_USMM072_contigs.fa_antismash,0.2259844839572906,0.5990999937057495,0.5555555820465088,0.7740155458450317,0.5789473652839661,0.2197048962116241,0.2369737476110458,21,3,NRPS - NRPS,NRPS,USHLN06,contigs.fa,antismashcontig00004.region001,USMM072,contigs.fa,antismash,USHLN06,contigs.fa,antismashcontig00003.region001,USMM072
HN093_contigs.fa_antismashcontig00007.region001_HN093_contigs.fa_antismash,MMO-128_contigs.fa_antismashcontig00007.region001_MMO-128_contigs.fa_antismash,0.238741248846054,0.5795149207115173,0.5061728358268738,0.7612587809562683,0.3854166567325592,0.286223292350769,0.0844245627522468,52,4,NRPS.hserlactone - arylpolyene.NRPS.hserlactone,,HN093,contigs.fa,antismashcontig00007.region001,MMO-128,contigs.fa,antismash,HN093,contigs.fa,antismashcontig00007.region001,MMO-128
HN049_contigs.fa_antismashcontig00004.region001_HN049_contigs.fa_antismash,MMO-90_contigs.fa_antismashcontig00004.region001_MMO-90_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,49,3,NRPS - NRPS,NRPS,HN049,contigs.fa,antismashcontig00004.region001,MMO-90,contigs.fa,antismash,HN049,contigs.fa,antismashcontig00004.region001,MMO-90
HN069_contigs.fa_antismashcontig00003.region001_HN069_contigs.fa_antismash,MMO-119_contigs.fa_antismashcontig00003.region001_MMO-119_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,47,3,NRPS - NRPS,NRPS,HN069,contigs.fa,antismashcontig00003.region001,MMO-119,contigs.fa,antismash,HN069,contigs.fa,antismashcontig00003.region001,MMO-119
MMO-10_contigs.fa_antismashcontig00001.region002_MMO-10_contigs.fa_antismash,MMO-138_contigs.fa_antismashcontig00001.region001_MMO-138_contigs.fa_antismash,0.0059112845920026,0.9882123470306396,1.0,0.9940887093544006,1.0,0.0063406145200133,0.0025839793961495,31,1,NAPAA - NAPAA,NAPAA,MMO-10,contigs.fa,antismashcontig00001.region002,MMO-138,contigs.fa,antismash,MMO-10,contigs.fa,antismashcontig00001.region001,MMO-138
MMO-120_contigs.fa_antismashcontig00004.region001_MMO-120_contigs.fa_antismash,USMM062_contigs.fa_antismashcontig00005.region001_USMM062_contigs.fa_antismash,0.0993901789188385,0.811098039150238,0.9555555582046508,0.9006098508834839,0.9215686321258544,0.0984539538621902,0.1032131090760231,49,3,NRPS - NRPS,NRPS,MMO-120,contigs.fa,antismashcontig00004.region001,USMM062,contigs.fa,antismash,MMO-120,contigs.fa,antismashcontig00005.region001,USMM062
AS170_contigs.fa_antismashcontig00004.region002_AS170_contigs.fa_antismash,USMM085_contigs.fa_antismashcontig00004.region001_USMM085_contigs.fa_antismash,0.0832703560590744,0.8403932452201843,0.8571428656578064,0.9167296290397644,0.8059701323509216,0.0854861736297607,0.0494791679084301,61,1,NRPS-like.hserlactone - NRPS-like.hserlactone,NRPS-like.hserlactone,AS170,contigs.fa,antismashcontig00004.region002,USMM085,contigs.fa,antismash,AS170,contigs.fa,antismashcontig00004.region001,USMM085
HN125_contigs.fa_antismashcontig00002.region001_HN125_contigs.fa_antismash,USMM058_contigs.fa_antismashcontig00003.region001_USMM058_contigs.fa_antismash,0.055442314594984,0.8921892046928406,0.9772727489471436,0.9445576667785645,0.9215686321258544,0.0603919178247451,0.0352314412593841,49,3,NRPS - NRPS,NRPS,HN125,contigs.fa,antismashcontig00002.region001,USMM058,contigs.fa,antismash,HN125,contigs.fa,antismashcontig00003.region001,USMM058
MMO-89_contigs.fa_antismashcontig00004.region001_MMO-89_contigs.fa_antismash,VD12_contigs.fa_antismashcontig00077.region001_VD12_contigs.fa_antismash,0.1538604795932769,0.7159520983695984,0.8181818127632141,0.8461394906044006,0.739130437374115,0.1770925819873809,0.0986842513084411,19,2,NRPS - NRPS,NRPS,MMO-89,contigs.fa,antismashcontig00004.region001,VD12,contigs.fa,antismash,MMO-89,contigs.fa,antismashcontig00077.region001,VD12
AS124_contigs.fa_antismashcontig00004.region001_AS124_contigs.fa_antismash,USHLN270_contigs.fa_antismashcontig00019.region001_USHLN270_contigs.fa_antismash,0.1582757830619812,0.7084996700286865,0.8571428656578064,0.8417242169380188,0.7777777910232544,0.173667773604393,0.1185131222009658,31,3,NRPS - NRPS,NRPS,AS124,contigs.fa,antismashcontig00004.region001,USHLN270,contigs.fa,antismash,AS124,contigs.fa,antismashcontig00019.region001,USHLN270
USHLN172_contigs.fa_antismashcontig00006.region001_USHLN172_contigs.fa_antismash,USHLN193_contigs.fa_antismashcontig00010.region001_USHLN193_contigs.fa_antismash,0.2661325335502624,0.5385614633560181,0.7659574747085571,0.7338674664497375,0.6296296119689941,0.2845365405082702,0.0360824726521968,50,1,NRPS-like - NRPS-like,NRPS-like,USHLN172,contigs.fa,antismashcontig00006.region001,USHLN193,contigs.fa,antismash,USHLN172,contigs.fa,antismashcontig00010.region001,USHLN193
USMM053_contigs.fa_antismashcontig00003.region001_USMM053_contigs.fa_antismash,USMM061_contigs.fa_antismashcontig00003.region001_USMM061_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,47,3,NRPS - NRPS,NRPS,USMM053,contigs.fa,antismashcontig00003.region001,USMM061,contigs.fa,antismash,USMM053,contigs.fa,antismashcontig00003.region001,USMM061
LB14_contigs.fa_antismashcontig00161.region001_LB14_contigs.fa_antismash,USHLN022_contigs.fa_antismashcontig00009.region001_USHLN022_contigs.fa_antismash,0.1808786690235138,0.6709597706794739,0.8333333134651184,0.8191213607788086,0.8181818127632141,0.2391550689935684,0.0206185560673475,11,1,NRPS-like - NRPS-like,NRPS-like,LB14,contigs.fa,antismashcontig00161.region001,USHLN022,contigs.fa,antismash,LB14,contigs.fa,antismashcontig00009.region001,USHLN022
HN125_contigs.fa_antismashcontig00002.region001_HN125_contigs.fa_antismash,USHLN184_contigs.fa_antismashcontig00001.region003_USHLN184_contigs.fa_antismash,0.0987684354186058,0.8122183084487915,0.91304349899292,0.901231586933136,0.800000011920929,0.1049722582101821,0.0734361633658409,49,3,NRPS - NRPS,NRPS,HN125,contigs.fa,antismashcontig00002.region001,USHLN184,contigs.fa,antismash,HN125,contigs.fa,antismashcontig00001.region003,USHLN184
AS212_contigs.fa_antismashcontig00001.region001_AS212_contigs.fa_antismash,MMO-122_contigs.fa_antismashcontig00003.region001_MMO-122_contigs.fa_antismash,0.2524327337741852,0.5588568449020386,0.6666666865348816,0.7475672960281372,0.5806451439857483,0.2878044843673706,0.1050503626465797,50,3,NRPS - NRPS,NRPS,AS212,contigs.fa,antismashcontig00001.region001,MMO-122,contigs.fa,antismash,AS212,contigs.fa,antismashcontig00003.region001,MMO-122
USHLN200_contigs.fa_antismashcontig00003.region001_USHLN200_contigs.fa_antismash,USMM101_contigs.fa_antismashcontig00003.region001_USMM101_contigs.fa_antismash,0.1973433047533035,0.6442577838897705,0.7910447716712952,0.8026567101478577,0.6883116960525513,0.182958036661148,0.2716671526432037,62,3,NRPS - NRPS,NRPS,USHLN200,contigs.fa,antismashcontig00003.region001,USMM101,contigs.fa,antismash,USHLN200,contigs.fa,antismashcontig00003.region001,USMM101
HN049_contigs.fa_antismashcontig00004.region001_HN049_contigs.fa_antismash,MMO-122_contigs.fa_antismashcontig00003.region001_MMO-122_contigs.fa_antismash,0.0993561670184135,0.8111593127250671,0.9555555582046508,0.9006438255310059,0.9215686321258544,0.0984116122126579,0.1032131090760231,49,3,NRPS - NRPS,NRPS,HN049,contigs.fa,antismashcontig00004.region001,MMO-122,contigs.fa,antismash,HN049,contigs.fa,antismashcontig00003.region001,MMO-122
AS170_contigs.fa_antismashcontig00004.region003_AS170_contigs.fa_antismash,AS214_contigs.fa_antismashcontig00009.region001_AS214_contigs.fa_antismash,0.1508923172950744,0.7209838628768921,0.8846153616905212,0.8491076827049255,0.7105262875556946,0.2422412186861038,0.0595434196293354,32,8,NRPS - NRPS,NRPS,AS170,contigs.fa,antismashcontig00004.region003,AS214,contigs.fa,antismash,AS170,contigs.fa,antismashcontig00009.region001,AS214
HN073_contigs.fa_antismashcontig00003.region001_HN073_contigs.fa_antismash,MMO-45_contigs.fa_antismashcontig00004.region001_MMO-45_contigs.fa_antismash,0.0688258707523346,0.8670852780342102,0.9555555582046508,0.9311741590499878,0.9215686321258544,0.0600461475551128,0.1032131090760231,47,3,NRPS - NRPS,NRPS,HN073,contigs.fa,antismashcontig00003.region001,MMO-45,contigs.fa,antismash,HN073,contigs.fa,antismashcontig00004.region001,MMO-45
MMO-45_contigs.fa_antismashcontig00004.region001_MMO-45_contigs.fa_antismash,USMM061_contigs.fa_antismashcontig00003.region001_USMM061_contigs.fa_antismash,0.0993901789188385,0.811098039150238,0.9555555582046508,0.9006098508834839,0.9215686321258544,0.0984539538621902,0.1032131090760231,49,3,NRPS - NRPS,NRPS,MMO-45,contigs.fa,antismashcontig00004.region001,USMM061,contigs.fa,antismash,MMO-45,contigs.fa,antismashcontig00003.region001,USMM061
HN059_contigs.fa_antismashcontig00003.region001_HN059_contigs.fa_antismash,MMO-128_contigs.fa_antismashcontig00002.region001_MMO-128_contigs.fa_antismash,0.1420366615056991,0.7361010909080505,0.8846153616905212,0.8579633235931396,0.7868852615356445,0.1484859436750412,0.1249460354447364,53,5,redox-cofactor.NRPS - redox-cofactor.NRPS,redox-cofactor.NRPS,HN059,contigs.fa,antismashcontig00003.region001,MMO-128,contigs.fa,antismash,HN059,contigs.fa,antismashcontig00002.region001,MMO-128
MMO-38_contigs.fa_antismashcontig00003.region001_MMO-38_contigs.fa_antismash,VD5_contigs.fa_antismashcontig00003.region001_VD5_contigs.fa_antismash,0.2680716812610626,0.5357190370559692,0.699999988079071,0.7319283485412598,0.5483871102333069,0.3026154637336731,0.1298965066671371,48,3,NRPS - NRPS,NRPS,MMO-38,contigs.fa,antismashcontig00003.region001,VD5,contigs.fa,antismash,MMO-38,contigs.fa,antismashcontig00003.region001,VD5
HN119_contigs.fa_antismashcontig00007.region001_HN119_contigs.fa_antismash,USHLN04_contigs.fa_antismashcontig00006.region001_USHLN04_contigs.fa_antismash,0.0,1.0,0.9696969985961914,1.0,0.925000011920929,0.0,0.0,38,6,NRPS - NRPS,NRPS,HN119,contigs.fa,antismashcontig00007.region001,USHLN04,contigs.fa,antismash,HN119,contigs.fa,antismashcontig00006.region001,USHLN04
HN166_contigs.fa_antismashcontig00014.region001_HN166_contigs.fa_antismash,MMO-24_contigs.fa_antismashcontig00010.region001_MMO-24_contigs.fa_antismash,0.290958434343338,0.5027399063110352,0.5769230723381042,0.7090415358543396,0.4000000059604645,0.318732738494873,0.2492970079183578,18,3,NRPS - NRPS,NRPS,HN166,contigs.fa,antismashcontig00014.region001,MMO-24,contigs.fa,antismash,HN166,contigs.fa,antismashcontig00010.region001,MMO-24
USHLN167_contigs.fa_antismashcontig00004.region001_USHLN167_contigs.fa_antismash,USMM051_contigs.fa_antismashcontig00003.region001_USMM051_contigs.fa_antismash,0.2565158903598785,0.5527685880661011,0.6274510025978088,0.7434840798377991,0.515625,0.3032699227333069,0.0656036064028739,49,3,NRPS - NRPS,NRPS,USHLN167,contigs.fa,antismashcontig00004.region001,USMM051,contigs.fa,antismash,USHLN167,contigs.fa,antismashcontig00003.region001,USMM051
USMM045_contigs.fa_antismashcontig00001.region004_USMM045_contigs.fa_antismash,USMM046_contigs.fa_antismashcontig00001.region001_USMM046_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,49,3,NRPS - NRPS,NRPS,USMM045,contigs.fa,antismashcontig00001.region004,USMM046,contigs.fa,antismash,USMM045,contigs.fa,antismashcontig00001.region001,USMM046
AS222_contigs.fa_antismashcontig00004.region001_AS222_contigs.fa_antismash,USMM084_contigs.fa_antismashcontig00006.region001_USMM084_contigs.fa_antismash,0.0607027933001518,0.8822792172431946,0.9629629850387572,0.9392971992492676,0.9122806787490844,0.0801101326942443,0.0301362350583076,63,10,NRPS - NRPS,NRPS,AS222,contigs.fa,antismashcontig00004.region001,USMM084,contigs.fa,antismash,AS222,contigs.fa,antismashcontig00006.region001,USMM084
HN039_contigs.fa_antismashcontig00003.region002_HN039_contigs.fa_antismash,USMM084_contigs.fa_antismashcontig00004.region002_USMM084_contigs.fa_antismash,0.0820807144045829,0.8425757884979248,0.7580645084381104,0.9179192781448364,0.7121211886405945,0.0859108343720436,0.0313315913081169,53,1,NRPS-like - NRPS-like.hserlactone,,HN039,contigs.fa,antismashcontig00003.region002,USMM084,contigs.fa,antismash,HN039,contigs.fa,antismashcontig00004.region002,USMM084
AS183_contigs.fa_antismashcontig00001.region001_AS183_contigs.fa_antismash,USHLN291_contigs.fa_antismashcontig00020.region001_USHLN291_contigs.fa_antismash,0.2481817901134491,0.5652306079864502,0.7666666507720947,0.7518181800842285,0.6666666865348816,0.2693186104297638,0.1953397691249847,30,3,NRPS - NRPS,NRPS,AS183,contigs.fa,antismashcontig00001.region001,USHLN291,contigs.fa,antismash,AS183,contigs.fa,antismashcontig00020.region001,USHLN291
M51_contigs.fa_antismashcontig00007.region001_M51_contigs.fa_antismash,MMO-128_contigs.fa_antismashcontig00002.region001_MMO-128_contigs.fa_antismash,0.0180102493613958,0.9643038511276244,1.0,0.9819897413253784,1.0,0.0155400084331631,0.0248034093528985,55,5,redox-cofactor.NRPS - redox-cofactor.NRPS,redox-cofactor.NRPS,M51,contigs.fa,antismashcontig00007.region001,MMO-128,contigs.fa,antismash,M51,contigs.fa,antismashcontig00002.region001,MMO-128
HN071_contigs.fa_antismashcontig00008.region002_HN071_contigs.fa_antismash,M51_contigs.fa_antismashcontig00010.region001_M51_contigs.fa_antismash,0.2390141636133194,0.5790994763374329,0.488095223903656,0.7609858512878418,0.3737373650074005,0.285446435213089,0.0881092995405197,52,4,NRPS.hserlactone - arylpolyene.NRPS.hserlactone,,HN071,contigs.fa,antismashcontig00008.region002,M51,contigs.fa,antismash,HN071,contigs.fa,antismashcontig00010.region001,M51
USHLN160_contigs.fa_antismashcontig00003.region001_USHLN160_contigs.fa_antismash,USMM080_contigs.fa_antismashcontig00002.region001_USMM080_contigs.fa_antismash,0.1968039274215698,0.6451238989830017,0.7910447716712952,0.8031960725784302,0.6883116960525513,0.182460069656372,0.2709138393402099,62,3,NRPS - NRPS,NRPS,USHLN160,contigs.fa,antismashcontig00003.region001,USMM080,contigs.fa,antismash,USHLN160,contigs.fa,antismashcontig00002.region001,USMM080
HN091_contigs.fa_antismashcontig00003.region001_HN091_contigs.fa_antismash,HN125_contigs.fa_antismashcontig00002.region001_HN125_contigs.fa_antismash,0.0396651104092597,0.9222431182861328,0.9772727489471436,0.9603348970413208,0.9215686321258544,0.0407735258340835,0.0352314412593841,48,3,NRPS - NRPS,NRPS,HN091,contigs.fa,antismashcontig00003.region001,HN125,contigs.fa,antismash,HN091,contigs.fa,antismashcontig00002.region001,HN125
USHLN022_contigs.fa_antismashcontig00001.region003_USHLN022_contigs.fa_antismash,USMM088_contigs.fa_antismashcontig00002.region001_USMM088_contigs.fa_antismash,0.1565999835729599,0.7113235592842102,0.5306122303009033,0.8434000015258789,0.4285714328289032,0.3121151328086853,0.0351037755608558,50,16,NRPS - NRPS,NRPS,USHLN022,contigs.fa,antismashcontig00001.region003,USMM088,contigs.fa,antismash,USHLN022,contigs.fa,antismashcontig00002.region001,USMM088
USMM045_contigs.fa_antismashcontig00001.region004_USMM045_contigs.fa_antismash,USMM048_contigs.fa_antismashcontig00001.region004_USMM048_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,49,3,NRPS - NRPS,NRPS,USMM045,contigs.fa,antismashcontig00001.region004,USMM048,contigs.fa,antismash,USMM045,contigs.fa,antismashcontig00001.region004,USMM048
AS011_contigs.fa_antismashcontig00001.region003_AS011_contigs.fa_antismash,USHLN271_contigs.fa_antismashcontig00007.region001_USHLN271_contigs.fa_antismash,0.1804234385490417,0.6717057228088379,0.8571428656578064,0.8195765614509583,0.75,0.1780174225568771,0.1864384859800338,30,3,NRPS - NRPS,NRPS,AS011,contigs.fa,antismashcontig00001.region003,USHLN271,contigs.fa,antismash,AS011,contigs.fa,antismashcontig00007.region001,USHLN271
MMO-37_contigs.fa_antismashcontig00003.region001_MMO-37_contigs.fa_antismash,USHLN296_contigs.fa_antismashcontig00009.region001_USHLN296_contigs.fa_antismash,0.1496350169181823,0.7231206297874451,0.8214285969734192,0.8503649830818176,0.7027027010917664,0.1658519059419632,0.1090928018093109,30,3,NRPS - NRPS,NRPS,MMO-37,contigs.fa,antismashcontig00003.region001,USHLN296,contigs.fa,antismash,MMO-37,contigs.fa,antismashcontig00009.region001,USHLN296
MMO-104_contigs.fa_antismashcontig00001.region002_MMO-104_contigs.fa_antismash,MMO-144_contigs.fa_antismashcontig00001.region002_MMO-144_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,64,4,NRPS-like.T1PKS - NRPS-like.T1PKS,NRPS-like.T1PKS,MMO-104,contigs.fa,antismashcontig00001.region002,MMO-144,contigs.fa,antismash,MMO-104,contigs.fa,antismashcontig00001.region002,MMO-144
AS091_contigs.fa_antismashcontig00002.region002_AS091_contigs.fa_antismash,USMM053_contigs.fa_antismashcontig00003.region001_USMM053_contigs.fa_antismash,0.2578067183494568,0.5508508682250977,0.6666666865348816,0.7421932816505432,0.5806451439857483,0.2933458983898163,0.1097269058227539,50,3,NRPS - NRPS,NRPS,AS091,contigs.fa,antismashcontig00002.region002,USMM053,contigs.fa,antismash,AS091,contigs.fa,antismashcontig00003.region001,USMM053
BGC0000371,BGC0002696,0.0442184619605541,0.9135183691978456,1.0,0.9557815194129944,1.0,0.0163210090249776,0.0590389817953109,17,8,NRPS - NRPS,NRPS,BGC0000371,,,,,,BGC0000371,,,BGC0002696
