Clustername 1,Clustername 2,Raw distance,Squared similarity,Jaccard index,DSS index,Adjacency index,raw DSS non-anchor,raw DSS anchor,Non-anchor domains,Anchor domains,Combined group,Shared group,cluster1,junk_1,contigregion_1,junk2,junk3,fileext,cluster2
MMO-103_contigs.fa_antismashcontig00002.region001_MMO-103_contigs.fa_antismash,VD27_contigs.fa_antismashcontig00037.region001_VD27_contigs.fa_antismash,0.0527600981295108,0.8972634077072144,1.0,0.945608139038086,1.0,0.0543918535113334,0.0,17,0,hserlactone - hserlactone,hserlactone,MMO-103,contigs.fa,antismashcontig00037.region001,VD27,contigs.fa,antismash,VD27
AS093_contigs.fa_antismashcontig00003.region002_AS093_contigs.fa_antismash,AS222_contigs.fa_antismashcontig00003.region002_AS222_contigs.fa_antismash,0.1522191315889358,0.7187324166297913,0.8548387289047241,0.849420964717865,0.7647058963775635,0.1390292793512344,0.3324873149394989,63,1,NRPS-like.hserlactone - NRPS-like.hserlactone,NRPS-like.hserlactone,AS093,contigs.fa,antismashcontig00003.region002,AS222,contigs.fa,antismash,AS222
HN049_contigs.fa_antismashcontig00010.region001_HN049_contigs.fa_antismash,MMO-83_contigs.fa_antismashcontig00010.region001_MMO-83_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,42,4,arylpolyene - arylpolyene,arylpolyene,HN049,contigs.fa,antismashcontig00010.region001,MMO-83,contigs.fa,antismash,MMO-83
USHLN005_contigs.fa_antismashcontig00005.region001_USHLN005_contigs.fa_antismash,VD22_contigs.fa_antismashcontig00001.region003_VD22_contigs.fa_antismash,0.0087355077266693,0.982605278491974,1.0,0.9909943342208862,1.0,0.0090056778863072,0.0,31,0,hserlactone - hserlactone,hserlactone,USHLN005,contigs.fa,antismashcontig00001.region003,VD22,contigs.fa,antismash,VD22
AS096_contigs.fa_antismashcontig00006.region001_AS096_contigs.fa_antismash,HN127_contigs.fa_antismashcontig00002.region001_HN127_contigs.fa_antismash,0.11019778996706,0.7917479872703552,0.9032257795333862,0.8923901319503784,0.7575757503509521,0.1227659657597541,0.0545634925365448,28,2,arylpolyene - arylpolyene,arylpolyene,AS096,contigs.fa,antismashcontig00002.region001,HN127,contigs.fa,antismash,HN127
M51_contigs.fa_antismashcontig00010.region001_M51_contigs.fa_antismash,MMO-143_contigs.fa_antismashcontig00007.region001_MMO-143_contigs.fa_antismash,0.0614604987204074,0.8808563947677612,0.9135802388191224,0.9400779604911804,0.8764045238494873,0.0695919245481491,0.0264804121106863,83,6,arylpolyene.NRPS.hserlactone - arylpolyene.NRPS.hserlactone,arylpolyene.NRPS.hserlactone,M51,contigs.fa,antismashcontig00007.region001,MMO-143,contigs.fa,antismash,MMO-143
HN007_contigs.fa_antismashcontig00001.region001_HN007_contigs.fa_antismash,HN065_contigs.fa_antismashcontig00001.region001_HN065_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,27,0,hserlactone - hserlactone,hserlactone,HN007,contigs.fa,antismashcontig00001.region001,HN065,contigs.fa,antismash,HN065
HN124_contigs.fa_antismashcontig00006.region001_HN124_contigs.fa_antismash,USHLN179_contigs.fa_antismashcontig00007.region001_USHLN179_contigs.fa_antismash,0.0218873266130685,0.9567043781280518,1.0,0.9774357676506042,1.0,0.0193490888923406,0.0312050152570009,43,4,arylpolyene - arylpolyene,arylpolyene,HN124,contigs.fa,antismashcontig00007.region001,USHLN179,contigs.fa,antismash,USHLN179
HN100_contigs.fa_antismashcontig00010.region001_HN100_contigs.fa_antismash,MMO-120_contigs.fa_antismashcontig00012.region001_MMO-120_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,12,0,siderophore - siderophore,siderophore,HN100,contigs.fa,antismashcontig00012.region001,MMO-120,contigs.fa,antismash,MMO-120
USMM055_contigs.fa_antismashcontig00004.region001_USMM055_contigs.fa_antismash,USMM064_contigs.fa_antismashcontig00004.region001_USMM064_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,12,0,siderophore - siderophore,siderophore,USMM055,contigs.fa,antismashcontig00004.region001,USMM064,contigs.fa,antismash,USMM064
MMO-89_contigs.fa_antismashcontig00012.region001_MMO-89_contigs.fa_antismash,MMO-90_contigs.fa_antismashcontig00011.region001_MMO-90_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,12,0,siderophore - siderophore,siderophore,MMO-89,contigs.fa,antismashcontig00011.region001,MMO-90,contigs.fa,antismash,MMO-90
USMM054_contigs.fa_antismashcontig00009.region001_USMM054_contigs.fa_antismash,USMM064_contigs.fa_antismashcontig00011.region001_USMM064_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,42,4,arylpolyene - arylpolyene,arylpolyene,USMM054,contigs.fa,antismashcontig00011.region001,USMM064,contigs.fa,antismash,USMM064
MMO-27_contigs.fa_antismashcontig00004.region001_MMO-27_contigs.fa_antismash,USHLN229_contigs.fa_antismashcontig00015.region001_USHLN229_contigs.fa_antismash,0.0273101069033145,0.946125626564026,1.0,0.971845269203186,1.0,0.0281547494232654,0.0,13,0,siderophore - siderophore,siderophore,MMO-27,contigs.fa,antismashcontig00015.region001,USHLN229,contigs.fa,antismash,USHLN229
HN087_contigs.fa_antismashcontig00009.region001_HN087_contigs.fa_antismash,HN125_contigs.fa_antismashcontig00007.region001_HN125_contigs.fa_antismash,0.0187796931713819,0.9627932906150818,0.976190447807312,0.981343150138855,0.9777777791023254,0.0078838989138603,0.0469358824193477,42,4,arylpolyene - arylpolyene,arylpolyene,HN087,contigs.fa,antismashcontig00007.region001,HN125,contigs.fa,antismash,HN125
HN157_contigs.fa_antismashcontig00006.region001_HN157_contigs.fa_antismash,HN166_contigs.fa_antismashcontig00002.region002_HN166_contigs.fa_antismash,0.1403290331363678,0.7390341758728027,0.9285714030265808,0.8575400114059448,0.9285714030265808,0.130100205540657,0.2258883267641067,27,1,betalactone - betalactone,betalactone,HN157,contigs.fa,antismashcontig00002.region002,HN166,contigs.fa,antismash,HN166
MMO-83_contigs.fa_antismashcontig00011.region001_MMO-83_contigs.fa_antismash,USHLN271_contigs.fa_antismashcontig00001.region001_USHLN271_contigs.fa_antismash,0.2357885092496872,0.5840191841125488,0.6153846383094788,0.7697206735610962,0.5714285969734192,0.2302792966365814,0.0,12,0,siderophore - siderophore,siderophore,MMO-83,contigs.fa,antismashcontig00001.region001,USHLN271,contigs.fa,antismash,USHLN271
USHLN32_contigs.fa_antismashcontig00001.region002_USHLN32_contigs.fa_antismash,USMM081_contigs.fa_antismashcontig00001.region002_USMM081_contigs.fa_antismash,0.2533667683601379,0.5574612021446228,0.7611940503120422,0.7485669255256653,0.6455696225166321,0.2529766261577606,0.2468024939298629,60,5,arylpolyene.hserlactone - arylpolyene.hserlactone,arylpolyene.hserlactone,USHLN32,contigs.fa,antismashcontig00001.region002,USMM081,contigs.fa,antismash,USMM081
HN099_contigs.fa_antismashcontig00009.region001_HN099_contigs.fa_antismash,MMO-143_contigs.fa_antismashcontig00007.region001_MMO-143_contigs.fa_antismash,0.2488089501857757,0.5642880201339722,0.5061728358268738,0.7612587809562683,0.3854166567325592,0.286223292350769,0.0844245627522468,52,4,NRPS.hserlactone - arylpolyene.NRPS.hserlactone,,HN099,contigs.fa,antismashcontig00007.region001,MMO-143,contigs.fa,antismash,MMO-143
HN069_contigs.fa_antismashcontig00011.region001_HN069_contigs.fa_antismash,MMO-43_contigs.fa_antismashcontig00010.region001_MMO-43_contigs.fa_antismash,0.0359507128596305,0.9293910264968872,1.0,0.9629374146461488,1.0,0.0316143371164798,0.0513642653822898,42,4,arylpolyene - arylpolyene,arylpolyene,HN069,contigs.fa,antismashcontig00010.region001,MMO-43,contigs.fa,antismash,MMO-43
HN100_contigs.fa_antismashcontig00009.region001_HN100_contigs.fa_antismash,USHLN177_contigs.fa_antismashcontig00007.region001_USHLN177_contigs.fa_antismash,0.0350664407014846,0.9310967922210692,0.976190447807312,0.9645527005195618,0.9777777791023254,0.0320447012782096,0.0443791933357715,42,4,arylpolyene - arylpolyene,arylpolyene,HN100,contigs.fa,antismashcontig00007.region001,USHLN177,contigs.fa,antismash,USHLN177
HN109_contigs.fa_antismashcontig00011.region001_HN109_contigs.fa_antismash,MMO-94_contigs.fa_antismashcontig00011.region001_MMO-94_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,42,4,arylpolyene - arylpolyene,arylpolyene,HN109,contigs.fa,antismashcontig00011.region001,MMO-94,contigs.fa,antismash,MMO-94
HN007_contigs.fa_antismashcontig00010.region001_HN007_contigs.fa_antismash,HN091_contigs.fa_antismashcontig00009.region001_HN091_contigs.fa_antismash,0.0331224612891674,0.9348521828651428,1.0,0.9658531546592712,1.0,0.0316143371164798,0.0407947674393653,42,4,arylpolyene - arylpolyene,arylpolyene,HN007,contigs.fa,antismashcontig00009.region001,HN091,contigs.fa,antismash,HN091
HN166_contigs.fa_antismashcontig00002.region002_HN166_contigs.fa_antismash,USMM084_contigs.fa_antismashcontig00004.region001_USMM084_contigs.fa_antismash,0.0905841067433357,0.8270372748374939,1.0,0.9066143035888672,1.0,0.0741316676139831,0.2233502566814422,27,1,betalactone - betalactone,betalactone,HN166,contigs.fa,antismashcontig00004.region001,USMM084,contigs.fa,antismash,USMM084
HN125_contigs.fa_antismashcontig00001.region002_HN125_contigs.fa_antismash,MMO-38_contigs.fa_antismashcontig00004.region001_MMO-38_contigs.fa_antismash,0.0205475632101297,0.9593271017074584,1.0,0.9788169264793396,1.0,0.0211830548942089,0.0,12,0,siderophore - siderophore,siderophore,HN125,contigs.fa,antismashcontig00004.region001,MMO-38,contigs.fa,antismash,MMO-38
MMO-84_contigs.fa_antismashcontig00011.region001_MMO-84_contigs.fa_antismash,USMM053_contigs.fa_antismashcontig00004.region001_USMM053_contigs.fa_antismash,0.1312563121318817,0.754715621471405,0.8181818127632141,0.870307445526123,0.8181818127632141,0.1296925395727157,0.0,12,0,siderophore - siderophore,siderophore,MMO-84,contigs.fa,antismashcontig00004.region001,USMM053,contigs.fa,antismash,USMM053
AS116_contigs.fa_antismashcontig00007.region001_AS116_contigs.fa_antismash,MMO-143_contigs.fa_antismashcontig00008.region001_MMO-143_contigs.fa_antismash,0.1184936687350273,0.7770534157752991,0.5666666626930237,0.8932625651359558,0.46875,0.1177717894315719,0.0846688002347946,16,2,arylpolyene - arylpolyene,arylpolyene,AS116,contigs.fa,antismashcontig00008.region001,MMO-143,contigs.fa,antismash,MMO-143
BGC0001498,HN073_contigs.fa_antismashcontig00001.region001_HN073_contigs.fa_antismash,0.2902295291423797,0.503774106502533,0.7777777910232544,0.7076671719551086,0.7777777910232544,0.2923328578472137,0.0,9,0,siderophore - siderophore,siderophore,BGC0001498,contigs.fa,antismashcontig00001.region001,HN073,contigs.fa,antismash,HN073
AS222_contigs.fa_antismashcontig00003.region003_AS222_contigs.fa_antismash,MMO-24_contigs.fa_antismashcontig00001.region001_MMO-24_contigs.fa_antismash,0.1501967161893844,0.722165584564209,0.9629629850387572,0.8477489948272705,0.8928571343421936,0.1365507543087005,0.2582278549671173,27,1,betalactone - betalactone,betalactone,AS222,contigs.fa,antismashcontig00001.region001,MMO-24,contigs.fa,antismash,MMO-24
AS124_contigs.fa_antismashcontig00010.region001_AS124_contigs.fa_antismash,MMO-43_contigs.fa_antismashcontig00010.region001_MMO-43_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,42,4,arylpolyene - arylpolyene,arylpolyene,AS124,contigs.fa,antismashcontig00010.region001,MMO-43,contigs.fa,antismash,MMO-43
AS113_contigs.fa_antismashcontig00001.region001_AS113_contigs.fa_antismash,USHLN005_contigs.fa_antismashcontig00005.region001_USHLN005_contigs.fa_antismash,0.0097075775265693,0.9806790947914124,1.0,0.9899922013282776,1.0,0.0100078117102384,0.0,31,0,hserlactone - hserlactone,hserlactone,AS113,contigs.fa,antismashcontig00005.region001,USHLN005,contigs.fa,antismash,USHLN005
AS124_contigs.fa_antismashcontig00011.region001_AS124_contigs.fa_antismash,MMO-83_contigs.fa_antismashcontig00011.region001_MMO-83_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,12,0,siderophore - siderophore,siderophore,AS124,contigs.fa,antismashcontig00011.region001,MMO-83,contigs.fa,antismash,MMO-83
USHLN179_contigs.fa_antismashcontig00001.region001_USHLN179_contigs.fa_antismash,USMM062_contigs.fa_antismashcontig00002.region001_USMM062_contigs.fa_antismash,0.2716746628284454,0.5304577946662903,0.7307692170143127,0.7295714616775513,0.6666666865348816,0.2704285383224487,0.0,26,0,hserlactone - hserlactone,hserlactone,USHLN179,contigs.fa,antismashcontig00002.region001,USMM062,contigs.fa,antismash,USMM062
HN125_contigs.fa_antismashcontig00001.region002_HN125_contigs.fa_antismash,MMO-45_contigs.fa_antismashcontig00011.region001_MMO-45_contigs.fa_antismash,0.1322850286960601,0.7529292702674866,0.8181818127632141,0.8692469596862793,0.8181818127632141,0.1307530701160431,0.0,12,0,siderophore - siderophore,siderophore,HN125,contigs.fa,antismashcontig00011.region001,MMO-45,contigs.fa,antismash,MMO-45
HN118_contigs.fa_antismashcontig00004.region001_HN118_contigs.fa_antismash,MMO-151_contigs.fa_antismashcontig00001.region001_MMO-151_contigs.fa_antismash,0.1494557112455368,0.723425567150116,0.9629629850387572,0.8485128879547119,0.8928571343421936,0.1348245441913604,0.2639593780040741,27,1,betalactone - betalactone,betalactone,HN118,contigs.fa,antismashcontig00001.region001,MMO-151,contigs.fa,antismash,MMO-151
HN123_contigs.fa_antismashcontig00006.region001_HN123_contigs.fa_antismash,HN126_contigs.fa_antismashcontig00005.region001_HN126_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,37,1,NAPAA.RiPP-like - NAPAA.RiPP-like,NAPAA.RiPP-like,HN123,contigs.fa,antismashcontig00005.region001,HN126,contigs.fa,antismash,HN126
AS214_contigs.fa_antismashcontig00002.region001_AS214_contigs.fa_antismash,USHLN08_contigs.fa_antismashcontig00004.region001_USHLN08_contigs.fa_antismash,0.0189625266939401,0.9624345302581788,1.0,0.9804509878158568,1.0,0.0145288296043872,0.0534351132810115,27,1,betalactone - betalactone,betalactone,AS214,contigs.fa,antismashcontig00004.region001,USHLN08,contigs.fa,antismash,USHLN08
MMO-37_contigs.fa_antismashcontig00008.region001_MMO-37_contigs.fa_antismash,USMM053_contigs.fa_antismashcontig00002.region001_USMM053_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,21,0,hserlactone - hserlactone,hserlactone,MMO-37,contigs.fa,antismashcontig00002.region001,USMM053,contigs.fa,antismash,USMM053
USHLN160_contigs.fa_antismashcontig00001.region001_USHLN160_contigs.fa_antismash,USHLN162_contigs.fa_antismashcontig00002.region001_USHLN162_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,26,0,hserlactone - hserlactone,hserlactone,USHLN160,contigs.fa,antismashcontig00002.region001,USHLN162,contigs.fa,antismash,USHLN162
USMM058_contigs.fa_antismashcontig00009.region001_USMM058_contigs.fa_antismash,VD5_contigs.fa_antismashcontig00012.region001_VD5_contigs.fa_antismash,0.2107244282960891,0.6229559183120728,0.7317073345184326,0.7935923337936401,0.6086956262588501,0.2147437781095504,0.1892143785953521,33,4,arylpolyene - arylpolyene,arylpolyene,USMM058,contigs.fa,antismashcontig00012.region001,VD5,contigs.fa,antismash,VD5
MMO-119_contigs.fa_antismashcontig00008.region001_MMO-119_contigs.fa_antismash,MMO-94_contigs.fa_antismashcontig00009.region001_MMO-94_contigs.fa_antismash,0.1484182924032211,0.7251914143562317,0.7916666865348816,0.8560120463371277,0.6666666865348816,0.1439879387617111,0.0,21,0,hserlactone - hserlactone,hserlactone,MMO-119,contigs.fa,antismashcontig00009.region001,MMO-94,contigs.fa,antismash,MMO-94
AS139_contigs.fa_antismashcontig00005.region003_AS139_contigs.fa_antismash,USMM080_contigs.fa_antismashcontig00001.region002_USMM080_contigs.fa_antismash,0.127510130405426,0.7612385749816895,0.688524603843689,0.8782199025154114,0.6865671873092651,0.0994622856378555,0.170879378914833,44,5,arylpolyene - arylpolyene.hserlactone,,AS139,contigs.fa,antismashcontig00001.region002,USMM080,contigs.fa,antismash,USMM080
AS013_contigs.fa_antismashcontig00015.region001_AS013_contigs.fa_antismash,MMO-128_contigs.fa_antismashcontig00008.region001_MMO-128_contigs.fa_antismash,0.0925133377313613,0.8235320448875427,0.3666666746139526,0.9242130517959596,0.3666666746139526,0.0822293162345886,0.0677339881658554,10,2,arylpolyene - arylpolyene,arylpolyene,AS013,contigs.fa,antismashcontig00008.region001,MMO-128,contigs.fa,antismash,MMO-128
USHLN230_contigs.fa_antismashcontig00012.region001_USHLN230_contigs.fa_antismash,USHLN232_contigs.fa_antismashcontig00007.region001_USHLN232_contigs.fa_antismash,0.1528105735778808,0.717729926109314,0.75,0.8529708385467529,0.6153846383094788,0.1977184265851974,0.0076335878111422,11,1,ectoine - ectoine,ectoine,USHLN230,contigs.fa,antismashcontig00007.region001,USHLN232,contigs.fa,antismash,USHLN232
MMO-38_contigs.fa_antismashcontig00009.region001_MMO-38_contigs.fa_antismash,USHLN177_contigs.fa_antismashcontig00001.region001_USHLN177_contigs.fa_antismash,0.1031783819198608,0.8042890429496765,0.7307692170143127,0.903278946876526,0.6666666865348816,0.0967210382223129,0.0,21,0,hserlactone - hserlactone,hserlactone,MMO-38,contigs.fa,antismashcontig00001.region001,USHLN177,contigs.fa,antismash,USHLN177
HN125_contigs.fa_antismashcontig00001.region002_HN125_contigs.fa_antismash,USHLN177_contigs.fa_antismashcontig00003.region001_USHLN177_contigs.fa_antismash,0.1190895140171051,0.7760033011436462,0.8999999761581421,0.8838814496994019,0.7272727489471436,0.1161185204982757,0.0,12,0,siderophore - siderophore,siderophore,HN125,contigs.fa,antismashcontig00003.region001,USHLN177,contigs.fa,antismash,USHLN177
MMO-103_contigs.fa_antismashcontig00002.region001_MMO-103_contigs.fa_antismash,USHLN005_contigs.fa_antismashcontig00005.region001_USHLN005_contigs.fa_antismash,0.0308571998029947,0.9392377734184264,0.9230769276618958,0.9705087542533876,0.92592591047287,0.0294912233948707,0.0,29,0,hserlactone - hserlactone,hserlactone,MMO-103,contigs.fa,antismashcontig00005.region001,USHLN005,contigs.fa,antismash,USHLN005
USMM061_contigs.fa_antismashcontig00004.region001_USMM061_contigs.fa_antismash,USMM062_contigs.fa_antismashcontig00003.region001_USMM062_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,12,0,siderophore - siderophore,siderophore,USMM061,contigs.fa,antismashcontig00003.region001,USMM062,contigs.fa,antismash,USMM062
VD19_contigs.fa_antismashcontig00001.region001_VD19_contigs.fa_antismash,VD22_contigs.fa_antismashcontig00001.region003_VD22_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,31,0,hserlactone - hserlactone,hserlactone,VD19,contigs.fa,antismashcontig00001.region003,VD22,contigs.fa,antismash,VD22
MMO-72_contigs.fa_antismashcontig00012.region001_MMO-72_contigs.fa_antismash,USHLN227_contigs.fa_antismashcontig00004.region001_USHLN227_contigs.fa_antismash,0.1145109981298446,0.7840907573699951,0.6666666865348816,0.8928815126419067,0.6363636255264282,0.1143212541937828,0.0967645123600959,46,8,arylpolyene.resorcinol - arylpolyene.resorcinol,arylpolyene.resorcinol,MMO-72,contigs.fa,antismashcontig00004.region001,USHLN227,contigs.fa,antismash,USHLN227
BGC0001498,USMM053_contigs.fa_antismashcontig00004.region001_USMM053_contigs.fa_antismash,0.2902295291423797,0.503774106502533,0.7777777910232544,0.7076671719551086,0.7777777910232544,0.2923328578472137,0.0,9,0,siderophore - siderophore,siderophore,BGC0001498,contigs.fa,antismashcontig00004.region001,USMM053,contigs.fa,antismash,USMM053
HN087_contigs.fa_antismashcontig00001.region001_HN087_contigs.fa_antismash,USHLN262_contigs.fa_antismashcontig00001.region001_USHLN262_contigs.fa_antismash,0.2331707626581192,0.5880270600318909,0.6153846383094788,0.7724193930625916,0.5714285969734192,0.2275806069374084,0.0,12,0,siderophore - siderophore,siderophore,HN087,contigs.fa,antismashcontig00001.region001,USHLN262,contigs.fa,antismash,USHLN262
HN100_contigs.fa_antismashcontig00010.region001_HN100_contigs.fa_antismash,HN176_contigs.fa_antismashcontig00011.region001_HN176_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,12,0,siderophore - siderophore,siderophore,HN100,contigs.fa,antismashcontig00011.region001,HN176,contigs.fa,antismash,HN176
HN109_contigs.fa_antismashcontig00010.region001_HN109_contigs.fa_antismash,USMM072_contigs.fa_antismashcontig00004.region001_USMM072_contigs.fa_antismash,0.1312563121318817,0.754715621471405,0.8181818127632141,0.870307445526123,0.8181818127632141,0.1296925395727157,0.0,12,0,siderophore - siderophore,siderophore,HN109,contigs.fa,antismashcontig00004.region001,USMM072,contigs.fa,antismash,USMM072
MMO-120_contigs.fa_antismashcontig00011.region001_MMO-120_contigs.fa_antismash,USMM062_contigs.fa_antismashcontig00010.region001_USMM062_contigs.fa_antismash,0.0331224612891674,0.9348521828651428,1.0,0.9658531546592712,1.0,0.0316143371164798,0.0407947674393653,42,4,arylpolyene - arylpolyene,arylpolyene,MMO-120,contigs.fa,antismashcontig00010.region001,USMM062,contigs.fa,antismash,USMM062
MMO-110_contigs.fa_antismashcontig00010.region001_MMO-110_contigs.fa_antismash,MMO-89_contigs.fa_antismashcontig00011.region001_MMO-89_contigs.fa_antismash,0.0359507128596305,0.9293910264968872,1.0,0.9629374146461488,1.0,0.0316143371164798,0.0513642653822898,42,4,arylpolyene - arylpolyene,arylpolyene,MMO-110,contigs.fa,antismashcontig00011.region001,MMO-89,contigs.fa,antismash,MMO-89
USMM053_contigs.fa_antismashcontig00002.region001_USMM053_contigs.fa_antismash,USMM072_contigs.fa_antismashcontig00002.region001_USMM072_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,21,0,hserlactone - hserlactone,hserlactone,USMM053,contigs.fa,antismashcontig00002.region001,USMM072,contigs.fa,antismash,USMM072
HN125_contigs.fa_antismashcontig00001.region002_HN125_contigs.fa_antismash,USMM072_contigs.fa_antismashcontig00004.region001_USMM072_contigs.fa_antismash,0.0205475632101297,0.9593271017074584,1.0,0.9788169264793396,1.0,0.0211830548942089,0.0,12,0,siderophore - siderophore,siderophore,HN125,contigs.fa,antismashcontig00004.region001,USMM072,contigs.fa,antismash,USMM072
HN069_contigs.fa_antismashcontig00011.region001_HN069_contigs.fa_antismash,USHLN177_contigs.fa_antismashcontig00007.region001_USHLN177_contigs.fa_antismash,0.0230269208550453,0.9544764161109924,0.976190447807312,0.97696453332901,0.9777777791023254,0.0162510853260755,0.0408443883061409,42,4,arylpolyene - arylpolyene,arylpolyene,HN069,contigs.fa,antismashcontig00007.region001,USHLN177,contigs.fa,antismash,USHLN177
USHLN256_contigs.fa_antismashcontig00001.region002_USHLN256_contigs.fa_antismash,USMM101_contigs.fa_antismashcontig00002.region002_USMM101_contigs.fa_antismash,0.2427092641592025,0.573489248752594,0.7727272510528564,0.7595288157463074,0.6410256624221802,0.2586740851402282,0.1867726296186447,59,5,arylpolyene.hserlactone - arylpolyene.hserlactone,arylpolyene.hserlactone,USHLN256,contigs.fa,antismashcontig00002.region002,USMM101,contigs.fa,antismash,USMM101
AS091_contigs.fa_antismashcontig00001.region001_AS091_contigs.fa_antismash,USHLN291_contigs.fa_antismashcontig00001.region001_USHLN291_contigs.fa_antismash,0.2692215144634247,0.534037172794342,0.8333333134651184,0.7315340042114258,0.6428571343421936,0.2684659659862518,0.0,16,0,siderophore - siderophore,siderophore,AS091,contigs.fa,antismashcontig00001.region001,USHLN291,contigs.fa,antismash,USHLN291
HN120_contigs.fa_antismashcontig00006.region001_HN120_contigs.fa_antismash,USMM063_contigs.fa_antismashcontig00009.region001_USMM063_contigs.fa_antismash,0.0349136404693126,0.9313916563987732,0.976190447807312,0.9647101759910583,0.9777777791023254,0.0309563670307397,0.0469358824193477,43,4,arylpolyene - arylpolyene,arylpolyene,HN120,contigs.fa,antismashcontig00009.region001,USMM063,contigs.fa,antismash,USMM063
HN087_contigs.fa_antismashcontig00001.region001_HN087_contigs.fa_antismash,USHLN184_contigs.fa_antismashcontig00002.region001_USHLN184_contigs.fa_antismash,0.1173656582832336,0.7790433764457703,0.8999999761581421,0.8856586217880249,0.7272727489471436,0.1143413484096527,0.0,12,0,siderophore - siderophore,siderophore,HN087,contigs.fa,antismashcontig00002.region001,USHLN184,contigs.fa,antismash,USHLN184
AS096_contigs.fa_antismashcontig00006.region001_AS096_contigs.fa_antismash,HN068_contigs.fa_antismashcontig00001.region001_HN068_contigs.fa_antismash,0.11019778996706,0.7917479872703552,0.9032257795333862,0.8923901319503784,0.7575757503509521,0.1227659657597541,0.0545634925365448,28,2,arylpolyene - arylpolyene,arylpolyene,AS096,contigs.fa,antismashcontig00001.region001,HN068,contigs.fa,antismash,HN068
HN041_contigs.fa_antismashcontig00006.region001_HN041_contigs.fa_antismash,MMO-128_contigs.fa_antismashcontig00007.region001_MMO-128_contigs.fa_antismash,0.159077763557434,0.7071502208709717,0.5443037748336792,0.8502902388572693,0.5348837375640869,0.1593343615531921,0.1196329072117805,50,4,NRPS.hserlactone - arylpolyene.NRPS.hserlactone,,HN041,contigs.fa,antismashcontig00007.region001,MMO-128,contigs.fa,antismash,MMO-128
USHLN158_contigs.fa_antismashcontig00002.region001_USHLN158_contigs.fa_antismash,VD24_contigs.fa_antismashcontig00028.region001_VD24_contigs.fa_antismash,0.0904389694333076,0.8273012638092041,0.7931034564971924,0.9148829579353333,0.7096773982048035,0.0851170644164085,0.0,26,0,hserlactone - hserlactone,hserlactone,USHLN158,contigs.fa,antismashcontig00028.region001,VD24,contigs.fa,antismash,VD24
MMO-94_contigs.fa_antismashcontig00012.region001_MMO-94_contigs.fa_antismash,USMM064_contigs.fa_antismashcontig00004.region001_USMM064_contigs.fa_antismash,0.1312563121318817,0.754715621471405,0.8181818127632141,0.870307445526123,0.8181818127632141,0.1296925395727157,0.0,12,0,siderophore - siderophore,siderophore,MMO-94,contigs.fa,antismashcontig00004.region001,USMM064,contigs.fa,antismash,USMM064
USHLN158_contigs.fa_antismashcontig00002.region001_USHLN158_contigs.fa_antismash,USHLN199_contigs.fa_antismashcontig00001.region001_USHLN199_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,26,0,hserlactone - hserlactone,hserlactone,USHLN158,contigs.fa,antismashcontig00001.region001,USHLN199,contigs.fa,antismash,USHLN199
AS124_contigs.fa_antismashcontig00011.region001_AS124_contigs.fa_antismash,MMO-43_contigs.fa_antismashcontig00011.region001_MMO-43_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,12,0,siderophore - siderophore,siderophore,AS124,contigs.fa,antismashcontig00011.region001,MMO-43,contigs.fa,antismash,MMO-43
HN007_contigs.fa_antismashcontig00011.region001_HN007_contigs.fa_antismash,MMO-126_contigs.fa_antismashcontig00011.region001_MMO-126_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,12,0,siderophore - siderophore,siderophore,HN007,contigs.fa,antismashcontig00011.region001,MMO-126,contigs.fa,antismash,MMO-126
